Game_ID,Team,Opponent,Order_1,Order_2,Order_3,Order_4,Order_5,Order_6,Order_7,Order_8,Order_9
pl2025050205,ロッテ,ソフトバンク,藤原,藤岡,高部,ポランコ,西川,寺地,中村奨,池田,小川
pl2025050205,ソフトバンク,ロッテ,野村,緒方,栗原,山川,中村,柳町,牧原大,海野,笹川
pl2025050304,西武,日本ハム,西川,長谷川,渡部聖,ネビン,平沼,外崎,古賀悠,元山,滝沢
pl2025050304,日本ハム,西武,万波,清宮幸,郡司,野村,レイエス,水野,有薗,奈良間,五十幡
pl2025050305,オリックス,楽天,広岡,紅林,太田,杉本,西川,頓宮,中川,来田,福永
pl2025050305,楽天,オリックス,小森,小深田,浅村,フランコ,村林,宗山,小郷,堀内,中島
pl2025050306,ロッテ,ソフトバンク,岡,藤岡,西川,ソト,ポランコ,高部,池田,佐藤,友杉
pl2025050306,ソフトバンク,ロッテ,野村,柳町,栗原,山川,中村,石塚,牧原大,嶺井,笹川
pl2025050404,西武,日本ハム,西川,長谷川,渡部聖,ネビン,中村剛,外崎,元山,古賀悠,滝沢
pl2025050404,日本ハム,西武,松本剛,田宮,レイエス,野村,万波,水野,有薗,石井,伏見
pl2025050405,オリックス,楽天,麦谷,紅林,太田,杉本,西川,頓宮,来田,若月,野口
pl2025050405,楽天,オリックス,宗山,小深田,浅村,フランコ,鈴木大,阿部,渡辺佳,堀内,中島
pl2025050406,ロッテ,ソフトバンク,藤原,藤岡,ソト,ポランコ,佐藤,西川,高部,池田,友杉
pl2025050406,ソフトバンク,ロッテ,佐藤直,野村,柳町,山川,中村,石塚,牧原大,嶺井,広瀬隆
pl2025050504,ソフトバンク,西武,野村,佐藤直,柳町,山川,中村,牧原大,広瀬隆,渡辺,笹川
pl2025050504,西武,ソフトバンク,西川,滝沢,渡部聖,ネビン,栗山,長谷川,野村大,古賀悠,児玉
pl2025050505,楽天,ロッテ,宗山,小深田,浅村,フランコ,鈴木大,阿部,渡辺佳,堀内,中島
pl2025050505,ロッテ,楽天,藤原,藤岡,ソト,角中,高部,池田,ポランコ,寺地,小川
pl2025050506,日本ハム,オリックス,浅間,山県,レイエス,野村,田宮,吉田,万波,有薗,水野
pl2025050506,オリックス,日本ハム,広岡,西川,太田,杉本,森,頓宮,中川,紅林,若月
pl2025050604,ソフトバンク,西武,野村,佐藤直,柳町,山川,中村,牧原大,広瀬隆,海野,笹川
pl2025050604,西武,ソフトバンク,西川,滝沢,渡部聖,ネビン,中村剛,外崎,長谷川,炭谷,野村大
pl2025050606,日本ハム,オリックス,吉田,松本剛,レイエス,野村,清宮幸,万波,山県,水野,伏見
pl2025050606,オリックス,日本ハム,広岡,西川,太田,杉本,森,中川,紅林,ディアス,若月
pl2025050704,ソフトバンク,西武,野村,緒方,栗原,山川,中村,柳町,牧原大,嶺井,笹川
pl2025050704,西武,ソフトバンク,西川,滝沢,渡部聖,ネビン,平沼,外崎,元山,古賀悠,モンテル
pl2025050705,楽天,ロッテ,宗山,小深田,浅村,フランコ,阿部,村林,伊藤,堀内,中島
pl2025050705,ロッテ,楽天,高部,藤岡,ソト,石川慎,岡,西川,池田,寺地,友杉
pl2025050706,日本ハム,オリックス,松本剛,今川,レイエス,野村,清宮幸,万波,山県,水野,伏見
pl2025050706,オリックス,日本ハム,広岡,西川,太田,杉本,森,頓宮,中川,ディアス,紅林
pl2025050904,楽天,日本ハム,宗山,小深田,辰己,フランコ,鈴木大,村林,浅村,堀内,小郷
pl2025050904,日本ハム,楽天,五十幡,今川,レイエス,野村,清宮幸,万波,田宮,山県,石井
pl2025050905,ロッテ,西武,高部,藤岡,藤原,角中,岡,寺地,立松,池田,小川
pl2025050905,西武,ロッテ,西川,滝沢,渡部聖,ネビン,平沼,牧野,源田,元山,モンテル
pl2025050906,ソフトバンク,オリックス,野村,緒方,栗原,山川,中村,柳町,牧原大,海野,笹川
pl2025050906,オリックス,ソフトバンク,麦谷,太田,森,杉本,西川,頓宮,広岡,来田,紅林
pl2025051004,楽天,日本ハム,村林,宗山,辰己,フランコ,伊藤,小郷,浅村,堀内,小深田
pl2025051004,日本ハム,楽天,五十幡,今川,レイエス,野村,清宮幸,万波,郡司,山県,石井
pl2025051005,ロッテ,西武,藤原,藤岡,佐藤,ソト,角中,池田,山本,田村,小川
pl2025051005,西武,ロッテ,西川,滝沢,渡部聖,ネビン,中村剛,外崎,源田,長谷川,古賀悠
pl2025051006,ソフトバンク,オリックス,野村,緒方,栗原,山川,中村,柳町,牧原大,嶺井,広瀬隆
pl2025051006,オリックス,ソフトバンク,麦谷,広岡,太田,杉本,西川,頓宮,中川,福永,紅林
pl2025051104,楽天,日本ハム,村林,中島,辰己,阿部,フランコ,宗山,浅村,堀内,小深田
pl2025051104,日本ハム,楽天,吉田,田宮,レイエス,野村,清宮幸,万波,石井,水野,五十幡
pl2025051105,ロッテ,西武,山本,藤岡,藤原,ソト,石川慎,池田,西川,佐藤,友杉
pl2025051105,西武,ロッテ,西川,滝沢,渡部聖,ネビン,中村剛,外崎,源田,長谷川,古賀悠
pl2025051106,ソフトバンク,オリックス,野村,佐藤直,栗原,山川,中村,柳町,牧原大,嶺井,笹川
pl2025051106,オリックス,ソフトバンク,麦谷,西川,太田,杉本,頓宮,中川,広岡,若月,紅林
pl2025051304,オリックス,日本ハム,広岡,西川,太田,杉本,頓宮,中川,ディアス,若月,紅林
pl2025051304,日本ハム,オリックス,吉田,山県,レイエス,野村,清宮幸,万波,石井,伏見,五十幡
pl2025051305,ロッテ,楽天,高部,藤岡,藤原,ソト,角中,寺地,山本,宮崎,友杉
pl2025051305,楽天,ロッテ,小森,宗山,辰己,フランコ,阿部,村林,浅村,小深田,太田
pl2025051306,西武,ソフトバンク,西川,滝沢,渡部聖,ネビン,中村剛,外崎,源田,炭谷,モンテル
pl2025051306,ソフトバンク,西武,野村,佐藤直,栗原,山川,中村,柳町,牧原大,海野,緒方
pl2025051403,オリックス,日本ハム,広岡,西川,紅林,太田,中川,頓宮,ディアス,福永,来田
pl2025051403,日本ハム,オリックス,今川,郡司,レイエス,野村,清宮幸,万波,石井,田宮,水野
pl2025051404,ロッテ,楽天,岡,藤岡,藤原,ソト,寺地,山本,高部,宮崎,友杉
pl2025051404,楽天,ロッテ,小森,中島,辰己,鈴木大,村林,宗山,浅村,小深田,太田
pl2025051405,西武,ソフトバンク,西川,滝沢,渡部聖,ネビン,平沼,源田,長谷川,古賀悠,外崎
pl2025051405,ソフトバンク,西武,野村,佐藤直,栗原,山川,中村,柳町,石塚,嶺井,牧原大
pl2025051503,オリックス,日本ハム,広岡,西川,紅林,杉本,太田,頓宮,中川,若月,麦谷
pl2025051503,日本ハム,オリックス,浅間,郡司,清宮幸,レイエス,吉田,万波,石井,進藤,水野
pl2025051504,ロッテ,楽天,山本,藤岡,藤原,ソト,石川慎,寺地,山口,池田,友杉
pl2025051504,楽天,ロッテ,小深田,小森,辰己,鈴木大,村林,宗山,浅村,伊藤,太田
pl2025051505,西武,ソフトバンク,西川,滝沢,渡部聖,ネビン,中村剛,源田,外崎,長谷川,古賀悠
pl2025051505,ソフトバンク,西武,野村,緒方,栗原,中村,柳町,秋広,山川,渡辺,牧原大
pl2025051604,オリックス,西武,広岡,西川,紅林,太田,頓宮,森,中川,若月,麦谷
pl2025051604,西武,オリックス,西川,滝沢,渡部聖,ネビン,中村剛,外崎,源田,古賀悠,長谷川
pl2025051605,日本ハム,ロッテ,郡司,浅間,レイエス,清宮幸,万波,水野,石井,伏見,細川
pl2025051605,ロッテ,日本ハム,山本,藤岡,藤原,ソト,ポランコ,安田,西川,寺地,友杉
pl2025051606,楽天,ソフトバンク,村林,中島,辰己,フランコ,鈴木大,浅村,宗山,堀内,小深田
pl2025051606,ソフトバンク,楽天,野村,佐藤直,栗原,中村,柳町,秋広,山川,海野,牧原大
pl2025051704,オリックス,西武,麦谷,森,西川,太田,杉本,頓宮,紅林,福永,野口
pl2025051704,西武,オリックス,西川,滝沢,渡部聖,ネビン,平沼,外崎,蛭間,古賀悠,源田
pl2025051706,楽天,ソフトバンク,村林,小森,阿部,フランコ,辰己,浅村,堀内,中島,小深田
pl2025051706,ソフトバンク,楽天,野村,佐藤直,栗原,中村,柳町,秋広,山川,嶺井,牧原大
pl2025051804,オリックス,西武,広岡,森,西川,頓宮,太田,紅林,野口,福永,中川
pl2025051804,西武,オリックス,西川,滝沢,渡部聖,ネビン,中村剛,外崎,蛭間,古賀悠,源田
pl2025051805,日本ハム,ロッテ,田宮,細川,清宮幸,レイエス,万波,水野,石井,伏見,五十幡
pl2025051805,ロッテ,日本ハム,山本,藤岡,藤原,ソト,安田,ポランコ,高部,寺地,友杉
pl2025051806,楽天,ソフトバンク,宗山,中島,辰己,鈴木大,村林,浅村,小郷,小深田,太田
pl2025051806,ソフトバンク,楽天,佐藤直,川瀬,栗原,中村,柳町,秋広,山川,嶺井,牧原大
pl2025052004,ソフトバンク,日本ハム,周東,川瀬,栗原,中村,柳町,秋広,山川,海野,牧原大
pl2025052004,日本ハム,ソフトバンク,郡司,万波,レイエス,吉田,石井,清宮幸,松本剛,山県,伏見
pl2025052005,西武,楽天,西川,滝沢,渡部聖,ネビン,セデーニョ,源田,長谷川,炭谷,元山
pl2025052005,楽天,西武,中島,小深田,辰己,阿部,島内,村林,渡辺佳,太田,宗山
pl2025052006,ロッテ,オリックス,藤原,藤岡,安田,ソト,ポランコ,山本,西川,佐藤,友杉
pl2025052006,オリックス,ロッテ,広岡,西川,森,頓宮,紅林,中川,来田,若月,西野
pl2025052104,ソフトバンク,日本ハム,周東,野村,栗原,中村,柳町,秋広,山川,嶺井,牧原大
pl2025052104,日本ハム,ソフトバンク,万波,石井,清宮幸,レイエス,郡司,吉田,進藤,水野,松本剛
pl2025052105,ロッテ,オリックス,岡,藤岡,藤原,ソト,山本,石川慎,池田,寺地,茶谷
pl2025052105,オリックス,ロッテ,広岡,西川,森,頓宮,紅林,杉本,野口,若月,大里
pl2025052204,ソフトバンク,日本ハム,野村,周東,栗原,中村,柳町,秋広,山川,渡辺,牧原大
pl2025052204,日本ハム,ソフトバンク,万波,石井,清宮幸,郡司,吉田,レイエス,水野,進藤,五十幡
pl2025052205,西武,楽天,西川,源田,渡部聖,ネビン,セデーニョ,外崎,長谷川,古賀悠,児玉
pl2025052205,楽天,西武,中島,辰己,村林,島内,渡辺佳,浅村,宗山,太田,小深田
pl2025052206,ロッテ,オリックス,藤原,藤岡,安田,石川慎,山本,池田,山口,寺地,茶谷
pl2025052206,オリックス,ロッテ,広岡,西川,森,頓宮,紅林,中川,野口,若月,麦谷
pl2025052304,日本ハム,楽天,浅間,石井,レイエス,郡司,清宮幸,万波,吉田,矢沢,山県
pl2025052304,楽天,日本ハム,辰己,小深田,村林,フランコ,渡辺佳,浅村,宗山,太田,中島
pl2025052305,西武,ロッテ,西川,源田,渡部聖,ネビン,中村剛,蛭間,牧野,外崎,児玉
pl2025052305,ロッテ,西武,藤原,藤岡,池田,安田,寺地,ポランコ,高部,山本,友杉
pl2025052404,日本ハム,楽天,浅間,奈良間,レイエス,郡司,水野,清宮幸,万波,矢沢,伏見
pl2025052404,楽天,日本ハム,小森,小深田,浅村,フランコ,阿部,村林,宗山,太田,辰己
pl2025052405,西武,ロッテ,西川,源田,外崎,ネビン,セデーニョ,長谷川,蛭間,古賀悠,児玉
pl2025052405,ロッテ,西武,藤原,藤岡,池田,安田,ソト,山本,高部,佐藤,友杉
pl2025052504,日本ハム,楽天,浅間,石井,レイエス,郡司,万波,清宮幸,五十幡,進藤,水野
pl2025052504,楽天,日本ハム,小森,小深田,浅村,鈴木大,阿部,村林,宗山,太田,中島
pl2025052505,西武,ロッテ,西川,源田,平沼,ネビン,長谷川,平沢,外崎,元山,古賀悠
pl2025052505,ロッテ,西武,藤原,藤岡,池田,安田,山本,寺地,ポランコ,高部,友杉
pl2025052506,オリックス,ソフトバンク,広岡,西川,紅林,頓宮,森,杉本,中川,大里,福永
pl2025052506,ソフトバンク,オリックス,周東,野村,柳町,中村,栗原,秋広,山川,嶺井,川瀬
pl2025052704,楽天,西武,小深田,中島,村林,鈴木大,阿部,宗山,浅村,太田,辰己
pl2025052704,西武,楽天,西川,源田,外崎,ネビン,セデーニョ,長谷川,蛭間,元山,炭谷
pl2025052705,オリックス,ロッテ,広岡,西川,紅林,頓宮,森,杉本,中川,西野,若月
pl2025052705,ロッテ,オリックス,藤原,藤岡,池田,安田,山本,寺地,ポランコ,高部,友杉
pl2025052706,日本ハム,ソフトバンク,浅間,五十幡,石井,レイエス,郡司,清宮幸,松本剛,伏見,山県
pl2025052706,ソフトバンク,日本ハム,周東,川瀬,近藤,中村,柳町,栗原,山川,牧原大,海野
pl2025052804,楽天,西武,小深田,中島,村林,浅村,渡辺佳,宗山,フランコ,太田,辰己
pl2025052804,西武,楽天,西川,平沼,牧野,ネビン,長谷川,源田,外崎,古賀悠,元山
pl2025052805,オリックス,ロッテ,広岡,西川,紅林,頓宮,森,杉本,中川,若月,西野
pl2025052805,ロッテ,オリックス,藤原,藤岡,ポランコ,安田,寺地,ソト,高部,山本,友杉
pl2025052806,日本ハム,ソフトバンク,吉田,松本剛,レイエス,万波,石井,伏見,清宮幸,山県,五十幡
pl2025052806,ソフトバンク,日本ハム,周東,野村,近藤,中村,柳町,栗原,山川,海野,川瀬
pl2025052903,楽天,西武,小森,小深田,浅村,フランコ,村林,宗山,中島,太田,辰己
pl2025052903,西武,楽天,西川,源田,中村剛,ネビン,長谷川,平沢,外崎,古賀悠,児玉
pl2025053004,ロッテ,日本ハム,藤原,藤岡,安田,ソト,寺地,ポランコ,愛斗,山本,友杉
pl2025053004,日本ハム,ロッテ,吉田,石井,レイエス,万波,伏見,清宮幸,松本剛,水野,五十幡
pl2025053005,ソフトバンク,楽天,周東,野村,近藤,中村,柳町,栗原,山川,嶺井,川瀬
pl2025053005,楽天,ソフトバンク,小森,小深田,浅村,フランコ,村林,伊藤,中島,太田,辰己
pl2025053104,ロッテ,日本ハム,岡,寺地,山本,安田,石川慎,池田,山口,茶谷,小川
pl2025053104,日本ハム,ロッテ,郡司,浅間,レイエス,万波,清宮幸,石井,伏見,奈良間,五十幡
pl2025053106,西武,オリックス,西川,源田,長谷川,ネビン,セデーニョ,古賀悠,蛭間,児玉,仲田
pl2025053106,オリックス,西武,広岡,西川,紅林,頓宮,森,杉本,来田,若月,野口
pl2025060104,ロッテ,日本ハム,岡,藤原,山本,安田,寺地,池田,藤岡,山口,友杉
pl2025060104,日本ハム,ロッテ,浅間,矢沢,レイエス,清宮幸,郡司,石井,万波,進藤,上川畑
pl2025060105,ソフトバンク,楽天,周東,柳町,中村,近藤,栗原,今宮,山川,渡辺,牧原大
pl2025060105,楽天,ソフトバンク,小森,小深田,浅村,フランコ,村林,宗山,中島,太田,辰己
pl2025060106,西武,オリックス,西川,源田,中村剛,ネビン,長谷川,平沼,外崎,牧野,元山
pl2025060106,オリックス,西武,広岡,西川,紅林,頓宮,森,中川,野口,福永,麦谷
pl2025062704,日本ハム,西武,矢沢,田宮,清宮幸,野村,レイエス,上川畑,万波,中島,伏見
pl2025062704,西武,日本ハム,西川,滝沢,渡部聖,ネビン,長谷川,源田,山村,仲田,古賀悠
pl2025062705,ソフトバンク,ロッテ,周東,野村,柳町,中村,栗原,山川,牧原大,海野,佐藤直
pl2025062705,ロッテ,ソフトバンク,藤原,寺地,池田,山本,西川,安田,岡,友杉,小川
pl2025062706,楽天,オリックス,村林,小深田,浅村,ゴンザレス,黒川,中島,辰己,宗山,太田
pl2025062706,オリックス,楽天,西川,宗,ディアス,杉本,頓宮,中川,紅林,若月,大城
pl2025062804,日本ハム,西武,郡司,マルティネス,レイエス,野村,清宮幸,石井,万波,水谷,山県
pl2025062804,西武,日本ハム,西川,滝沢,渡部聖,ネビン,長谷川,岸,源田,山村,古賀悠
pl2025062805,ソフトバンク,ロッテ,周東,川瀬,柳町,中村,栗原,山川,牧原大,嶺井,佐藤直
pl2025062805,ロッテ,ソフトバンク,藤原,寺地,安田,山本,西川,ポランコ,ソト,友杉,小川
pl2025062806,楽天,オリックス,村林,小深田,浅村,ゴンザレス,伊藤,中島,辰己,宗山,太田
pl2025062806,オリックス,楽天,西川,宗,中川,杉本,頓宮,森,紅林,若月,西野
pl2025062904,日本ハム,西武,五十幡,水谷,万波,野村,レイエス,清宮幸,石井,山県,伏見
pl2025062904,西武,日本ハム,西川,滝沢,渡部聖,ネビン,長谷川,外崎,岸,元山,古賀悠
pl2025062905,ソフトバンク,ロッテ,周東,ダウンズ,柳町,中村,栗原,山川,谷川原,野村,牧原大
pl2025062905,ロッテ,ソフトバンク,藤原,寺地,安田,山本,西川,ポランコ,ソト,友杉,小川
pl2025062906,楽天,オリックス,辰己,村林,黒川,ゴンザレス,渡辺佳,中島,宗山,小郷,太田
pl2025062906,オリックス,楽天,西川,宗,中川,頓宮,紅林,森,大城,来田,福永
pl2025070104,ロッテ,楽天,藤原,寺地,安田,山本,西川,石川慎,ソト,池田,友杉
pl2025070104,楽天,ロッテ,辰己,村林,黒川,ゴンザレス,渡辺佳,中島,宗山,小郷,太田
pl2025070105,オリックス,西武,西川,宗,森,頓宮,西野,中川,茶野,若月,大城
pl2025070105,西武,オリックス,西川,滝沢,渡部聖,ネビン,長谷川,山村,外崎,牧野,源田
